Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2,7.25576479,0,0.0,27,776,0.0074,0.01,0.0,0.0,May,3,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,6,18,0.0,0.067,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
7,568.90957972,0,0.0,43,1829,0.0027,0.03,18.0,0.0,May,2,2,5,1,Returning_Visitor,False,False
5,114.60296622,1,95.3422951,26,908,0.0221,0.028,0.0,0.0,May,3,2,4,19,Returning_Visitor,False,False
0,0.0,0,0.0,26,681,0.0,0.014,0.0,1.0,May,3,2,3,4,Returning_Visitor,True,False
3,226.82508432,0,0.0,16,786,0.0,0.007,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,557,0.0,0.023,0.0,0.0,Sep,2,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,23,782,0.0,0.004,25.0,0.0,Sep,4,1,8,2,New_Visitor,False,True
20,133.44186095,3,171.84486846,150,8053,0.002,0.009,0.0,0.0,Nov,2,10,1,2,Returning_Visitor,False,True
20,164.82716316,0,0.0,29,726,0.0106,0.042,0.0,0.0,June,3,2,5,3,Returning_Visitor,False,False
0,0.0,0,0.0,28,644,0.0,0.002,0.0,0.0,Mar,2,2,6,20,Returning_Visitor,False,False
5,240.65382778,0,0.0,11,106,0.0154,0.029,0.0,0.0,Oct,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,40,2627,0.005,0.036,0.0,0.0,Nov,2,10,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,13,174,0.0712,0.067,0.0,0.6,May,2,2,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,43,2532,0.0055,0.016,0.0,0.0,Nov,3,2,6,2,Returning_Visitor,False,True
0,0.0,0,0.0,3,44,0.0,0.067,0.0,0.0,Aug,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,8,39,0.0256,0.043,0.0,0.0,Sep,2,4,2,3,Returning_Visitor,False,False
11,358.85597434,2,103.74792277,20,836,0.0,0.02,0.0,0.0,Dec,2,2,5,10,Returning_Visitor,True,False
5,71.18132318,2,49.79674268,7,365,0.0,0.028,0.0,0.0,Nov,4,1,4,8,New_Visitor,False,False
0,0.0,0,0.0,12,509,0.0,0.081,0.0,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
2,63.09479326,0,0.0,21,717,0.0,0.008,16.7,0.0,Nov,1,1,7,2,Returning_Visitor,False,True
3,61.17866187,0,0.0,18,609,0.0128,0.022,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
3,429.97804198,0,0.0,33,1401,0.0107,0.016,13.7,0.0,Nov,1,1,3,1,Returning_Visitor,False,True
2,10.46104367,0,0.0,37,1395,0.0111,0.049,7.7,0.0,Nov,2,2,2,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False
9,127.37063057,0,0.0,32,2136,0.0,0.009,0.0,0.0,Nov,3,2,1,8,New_Visitor,False,False
3,71.09970935,0,0.0,13,147,0.0425,0.067,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,28,814,0.0127,0.042,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,True,False
9,749.01282181,0,0.0,35,1320,0.0044,0.026,3.8,0.0,Nov,2,2,1,7,Returning_Visitor,False,False
4,82.34286957,0,0.0,39,1068,0.0057,0.01,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
2,39.47105594,6,400.8022986,19,497,0.0043,0.007,33.7,0.6,May,3,2,7,6,Returning_Visitor,False,True
0,0.0,0,0.0,15,117,0.0,0.023,0.0,0.0,Nov,4,1,1,2,Returning_Visitor,False,False
2,39.78262093,2,7.43641386,29,3326,0.0074,0.023,0.0,0.4,May,2,2,2,2,Returning_Visitor,False,False
10,124.00328133,0,0.0,29,693,0.0201,0.029,0.0,0.0,Nov,2,2,3,11,Returning_Visitor,False,False
9,151.90679872,1,0.0,14,345,0.0,0.016,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
6,216.03189621,5,246.88202651,84,5007,0.0057,0.019,7.5,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
0,0.0,0,0.0,10,256,0.0,0.022,0.0,0.0,May,2,2,4,3,Returning_Visitor,True,False
0,0.0,0,0.0,5,25,0.1206,0.15,0.0,0.0,May,3,2,3,11,Returning_Visitor,False,False
15,236.85505668,0,0.0,34,823,0.0,0.011,0.0,0.0,Oct,2,7,3,20,Returning_Visitor,True,False
1,92.40083981,0,0.0,7,198,0.0,0.013,0.0,0.0,Mar,8,13,9,20,Other,False,False
2,86.66712433,0,0.0,23,697,0.0069,0.034,0.0,0.0,Oct,2,5,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,18,308,0.0133,0.039,0.0,0.0,Nov,2,5,7,1,Returning_Visitor,False,False
3,115.19485777,3,46.88393823,122,4428,0.0044,0.03,0.0,0.0,May,2,2,5,13,Returning_Visitor,False,False
0,0.0,0,0.0,55,3427,0.0124,0.026,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,True,False
3,28.52116414,2,16.13729709,45,1693,0.0163,0.039,9.5,0.0,Nov,2,2,9,1,Returning_Visitor,True,True
2,34.29770524,0,0.0,56,5542,0.0042,0.014,6.1,0.0,Nov,4,2,8,1,Returning_Visitor,True,False
6,324.69833143,0,0.0,23,276,0.0119,0.024,0.0,0.0,Mar,4,2,3,10,Returning_Visitor,False,False
22,226.48752194,0,0.0,127,1578,0.0,0.009,4.9,0.0,Aug,2,2,7,2,Returning_Visitor,False,False
7,188.69108412,0,0.0,5,108,0.0,0.01,0.0,0.0,Jul,2,2,2,1,Returning_Visitor,False,False
22,202.16157761,4,80.51887584,422,10462,0.0069,0.019,1.1,0.0,Nov,1,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,10,662,0.0059,0.017,0.0,0.6,May,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0,0.2,0.2,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,False,False
3,71.5068302,0,0.0,43,2068,0.0048,0.007,55.8,0.0,May,2,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,13,119,0.0,0.017,0.0,0.0,May,2,5,8,4,New_Visitor,False,False
21,422.80761909,2,27.32011247,129,10212,0.0068,0.007,2.7,0.0,Dec,2,2,1,10,Returning_Visitor,False,True
0,0.0,0,0.0,9,1751,0.0,0.02,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,True,False
13,352.78770482,0,0.0,95,2115,0.0043,0.009,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,True,False
0,0.0,0,0.0,11,339,0.0167,0.03,0.0,0.0,May,2,6,9,7,Returning_Visitor,False,False
0,0.0,0,0.0,44,758,0.026,0.062,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
10,154.30554309,5,7.61018258,112,2873,0.0007,0.017,3.5,0.0,Sep,2,2,4,1,Returning_Visitor,False,False
24,312.95184516,4,148.05193767,184,5033,0.0037,0.01,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
2,68.28464587,1,31.58786079,49,1494,0.0039,0.02,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
1,20.284546,0,0.0,19,841,0.0,0.003,0.0,0.0,Mar,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,551,0.0067,0.025,0.0,0.0,May,3,2,1,4,Returning_Visitor,True,False
5,79.73607222,0,0.0,20,691,0.0,0.023,38.5,0.0,Nov,2,2,7,2,Returning_Visitor,False,True
4,35.50003176,0,0.0,17,344,0.0,0.017,39.0,0.0,Nov,1,1,4,8,Returning_Visitor,False,False
0,0.0,0,0.0,40,1021,0.0217,0.035,0.0,0.0,Dec,3,2,3,13,Returning_Visitor,False,False
3,39.40052605,2,129.51959277,3,37,0.068,0.121,0.0,0.8,May,2,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,3,32,0.0,0.067,0.0,0.0,May,2,7,9,5,Returning_Visitor,False,False
1,126.45391818,0,0.0,4,93,0.0,0.013,0.0,0.0,May,1,2,1,3,New_Visitor,True,False
7,123.38877878,0,0.0,27,895,0.0,0.022,0.0,0.0,May,1,1,1,4,Returning_Visitor,False,True
20,270.53535781,1,3.09128086,61,932,0.0024,0.019,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
6,140.13147947,1,0.0,35,767,0.0066,0.028,55.8,0.0,Jul,3,2,1,4,Returning_Visitor,True,True
0,0.0,0,0.0,25,334,0.0266,0.067,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,283,0.0,0.04,0.0,0.0,May,1,1,4,2,Returning_Visitor,False,False
11,492.39555979,4,310.46770619,61,1851,0.0027,0.012,0.0,0.0,Nov,1,2,3,2,New_Visitor,False,False
3,17.15391163,0,0.0,21,1077,0.048,0.074,0.0,0.0,Dec,1,2,1,1,Returning_Visitor,True,True
23,162.97918396,3,72.66474595,155,2570,0.0066,0.023,3.8,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,47,1460,0.0238,0.021,0.0,0.0,Jul,3,2,3,4,Returning_Visitor,False,False
4,65.13793879,0,0.0,46,527,0.0,0.004,0.0,0.0,Nov,2,4,4,2,Returning_Visitor,True,False
0,0.0,0,0.0,14,204,0.0081,0.028,0.0,0.0,Nov,3,2,6,11,Returning_Visitor,True,False
0,0.0,4,88.54485076,25,581,0.0,0.008,15.3,0.0,Mar,2,4,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,7,145,0.0,0.1,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
23,87.61854068,1,52.74571172,218,1793,0.0014,0.026,38.7,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,39,703,0.0,0.003,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,247,0.0063,0.034,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
4,68.25168117,0,0.0,10,3378,0.0027,0.024,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
4,182.85784013,1,9.93787333,30,1069,0.0137,0.035,20.6,0.0,Nov,3,2,1,8,Returning_Visitor,True,False
1,56.12725937,0,0.0,9,207,0.0201,0.02,0.0,0.0,Dec,1,8,7,1,New_Visitor,False,False
12,292.02226373,0,0.0,77,6523,0.0021,0.008,28.0,0.0,Aug,2,2,2,1,Returning_Visitor,True,False
4,210.66224657,3,112.447117,187,3920,0.0033,0.012,1.5,0.0,Nov,2,2,9,2,Returning_Visitor,False,True
1,42.7017353,0,0.0,33,970,0.0307,0.058,0.0,0.0,Jul,2,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,68,1280,0.0082,0.036,0.0,0.0,Oct,1,1,3,1,Returning_Visitor,True,False
3,48.93516387,5,114.33196272,21,1082,0.0068,0.02,0.0,0.0,Nov,1,1,6,2,Returning_Visitor,True,False
1,23.89953301,0,0.0,2,7,0.0,0.1,0.0,0.8,May,2,2,1,6,Returning_Visitor,False,False
5,31.92784883,0,0.0,23,1305,0.0,0.022,0.0,0.0,Aug,4,5,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,2,25,0.067,0.1,0.0,0.0,Mar,2,4,1,1,Returning_Visitor,True,False
1,55.60862851,0,0.0,9,133,0.0333,0.042,0.0,0.0,Jul,3,2,7,5,Returning_Visitor,False,False
22,217.88277279,0,0.0,40,772,0.0,0.004,0.0,0.0,Sep,2,2,3,2,Returning_Visitor,False,False
2,141.63463792,0,0.0,12,98,0.0,0.013,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,False,False
0,0.0,0,0.0,19,771,0.0157,0.021,0.0,0.0,Dec,4,7,3,10,Returning_Visitor,False,False
4,12.89345202,0,0.0,16,508,0.0,0.011,25.8,0.0,Oct,2,2,3,4,Returning_Visitor,False,True
9,175.13366208,0,0.0,27,631,0.0299,0.036,0.0,0.0,Jul,1,1,8,3,Returning_Visitor,True,False
0,0.0,0,0.0,35,1104,0.0193,0.046,0.0,0.0,Dec,2,2,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,10,233,0.0203,0.048,0.0,0.0,May,2,6,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,12,372,0.0185,0.017,0.0,0.0,Mar,3,2,8,1,Returning_Visitor,False,False
4,93.12453653,0,0.0,32,2057,0.003,0.026,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,False
22,178.7209228,8,224.64880027,119,7490,0.002,0.019,3.7,0.0,Nov,1,1,4,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
2,106.77692987,0,0.0,2,18,0.0,0.025,0.0,0.0,Dec,2,4,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,9,206,0.0333,0.033,0.0,0.0,June,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,65,3305,0.0108,0.028,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
4,43.68708132,0,0.0,4,101,0.0,0.04,57.6,0.0,Sep,2,5,3,2,New_Visitor,False,True
0,0.0,0,0.0,8,100,0.0,0.059,0.0,0.0,May,2,2,1,6,Returning_Visitor,True,False
24,928.29430554,7,1005.68110744,281,18993,0.0093,0.011,1.6,0.0,Sep,3,2,3,13,Returning_Visitor,False,False
0,0.0,0,0.0,4,144,0.0144,0.05,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
5,47.45463246,1,33.46775374,309,5723,0.0065,0.018,3.7,0.0,Aug,2,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,4,61,0.041,0.1,0.0,0.2,May,2,5,1,4,Returning_Visitor,False,False
1,13.08222627,0,0.0,22,1087,0.01,0.011,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,False
8,427.05926534,0,0.0,18,707,0.0,0.009,0.0,0.0,Mar,2,4,1,2,New_Visitor,False,False
1,101.54979075,0,0.0,62,1698,0.0,0.005,13.3,0.0,Nov,2,2,5,2,New_Visitor,True,False
8,231.96732672,2,9.89521658,13,1338,0.0019,0.015,4.2,0.0,Dec,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,11,224,0.01,0.029,0.0,0.0,Dec,3,2,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,55,1310,0.0156,0.063,0.0,0.0,Dec,4,1,2,2,Returning_Visitor,True,False
2,1863.94558907,4,54.31874364,8,606,0.0,0.022,0.0,0.0,Sep,1,1,1,2,New_Visitor,False,False
2,55.80401813,0,0.0,19,1083,0.0256,0.045,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,True,False
3,170.83221319,3,139.83740652,30,1694,0.0119,0.045,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
1,93.94012117,1,0.0,70,2325,0.0024,0.007,12.9,0.0,Mar,2,4,9,1,Returning_Visitor,True,True
12,439.31428823,2,86.05198469,60,3280,0.0,0.018,0.7,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,13,264,0.0049,0.046,0.0,0.8,Feb,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,15,108,0.0,0.036,0.0,0.0,May,2,2,1,3,Returning_Visitor,True,False
1,17.38425663,0,0.0,6,362,0.0,0.027,17.4,0.0,Oct,2,2,9,5,Returning_Visitor,False,True
6,119.29894563,3,220.18024893,54,3037,0.0139,0.026,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
1,133.30160626,1,0.0,46,825,0.0087,0.012,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,8,953,0.0377,0.072,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
7,964.59165575,2,18.12745611,28,2633,0.0,0.015,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
7,544.75565576,2,112.2383008,59,2220,0.0191,0.013,0.0,0.0,Nov,1,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,7,349,0.0,0.062,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,False,False
0,0.0,1,56.63224854,17,383,0.0,0.012,0.0,0.0,Oct,3,2,3,2,Returning_Visitor,False,False
1,44.99330456,0,0.0,8,93,0.0408,0.096,0.0,0.0,Dec,3,2,5,1,Returning_Visitor,False,False
5,99.37768953,0,0.0,23,1885,0.0,0.015,0.0,0.0,May,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,27,1407,0.0,0.016,0.0,0.0,May,2,2,4,5,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.0,0.2,0.0,0.0,May,2,5,6,2,Returning_Visitor,False,False
2,139.4353634,0,0.0,35,1358,0.018,0.026,0.0,0.0,Dec,3,2,6,13,Returning_Visitor,False,False
0,0.0,2,27.86786016,8,290,0.0167,0.07,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
2,396.0715081,2,9.04267105,207,7058,0.0033,0.01,2.4,0.0,May,2,6,1,19,Other,False,False
0,0.0,0,0.0,2,16,0.0692,0.133,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
3,18.38381221,0,0.0,43,1199,0.0,0.018,31.1,0.0,Aug,2,2,9,5,Returning_Visitor,False,True
4,63.77817346,0,0.0,22,274,0.0,0.014,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,89,0.0,0.05,0.0,0.0,May,3,2,1,2,Returning_Visitor,False,False
1,66.41000163,0,0.0,6,119,0.0,0.003,29.2,0.0,Nov,1,1,3,2,New_Visitor,True,True
2,56.38892534,0,0.0,17,212,0.0224,0.096,0.0,0.0,June,2,2,4,6,Returning_Visitor,False,False
0,0.0,0,0.0,14,98,0.0268,0.067,0.0,0.0,Sep,2,2,1,1,Returning_Visitor,True,False
3,175.59158859,0,0.0,39,6750,0.005,0.035,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,False,False
2,164.18633975,0,0.0,27,739,0.0061,0.011,0.0,0.0,Nov,1,1,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,15,118,0.0467,0.058,0.0,0.0,May,2,4,1,3,Returning_Visitor,False,False
7,31.27724003,0,0.0,13,296,0.0,0.022,41.1,0.0,Dec,1,1,1,2,New_Visitor,False,False
23,193.90890998,0,0.0,91,4357,0.0117,0.039,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,16,471,0.0,0.008,0.0,0.0,May,2,2,4,3,New_Visitor,False,False
4,100.26289576,2,23.52264098,157,4766,0.0029,0.016,43.3,0.0,Aug,2,5,3,1,Returning_Visitor,False,False
4,46.80011237,2,227.02503517,29,1788,0.0043,0.03,0.0,0.0,Dec,2,2,8,1,Returning_Visitor,False,False
9,249.46065204,3,82.61706505,104,5445,0.0052,0.019,6.4,0.0,Nov,2,5,1,2,Returning_Visitor,True,True
1,45.43328824,2,230.5694751,35,935,0.0,0.01,0.0,0.0,Mar,1,1,1,8,New_Visitor,False,False
6,121.67942855,0,0.0,17,891,0.0098,0.011,0.0,0.0,Dec,3,2,9,10,Returning_Visitor,False,False
21,236.57767151,3,1040.31944815,455,12812,0.0073,0.017,1.3,0.0,Nov,3,2,3,3,Returning_Visitor,False,True
0,0.0,0,0.0,4,82,0.0,0.04,0.0,0.0,Nov,1,1,2,1,Returning_Visitor,True,False
6,47.57536143,0,0.0,17,457,0.0,0.007,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
2,20.49164667,0,0.0,9,345,0.0106,0.023,27.7,0.0,Sep,2,2,5,5,New_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
5,106.82936784,0,0.0,64,1033,0.0,0.025,0.0,0.0,Mar,2,4,3,1,Returning_Visitor,False,False
0,0.0,1,246.58544115,29,2133,0.0,0.01,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,113.60476358,1,85.67298863,26,1045,0.0,0.011,0.0,0.0,May,3,2,1,2,New_Visitor,False,False
22,188.38056789,0,0.0,71,2506,0.0,0.007,11.7,0.0,Sep,1,1,8,3,Returning_Visitor,False,False
2,113.86148488,3,72.34132605,18,371,0.0,0.014,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
1,28.10821028,0,0.0,4,101,0.0,0.025,0.0,0.0,Nov,1,1,1,8,New_Visitor,False,False
5,79.57900738,1,831.01968392,104,6585,0.0051,0.013,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,True,False
3,111.90443998,0,0.0,4,90,0.0,0.05,0.0,0.0,Oct,1,1,4,15,New_Visitor,False,True
0,0.0,0,0.0,5,0,0.2,0.2,0.0,0.0,Mar,3,3,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,42,655,0.0,0.018,0.0,0.0,Mar,2,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,66,1162,0.014,0.041,0.0,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,17,702,0.0393,0.048,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,19,0.071,0.1,0.0,0.0,Oct,3,2,6,13,Returning_Visitor,False,False
7,70.41490328,0,0.0,13,631,0.0205,0.056,0.0,0.0,Oct,2,2,4,1,Returning_Visitor,False,False
1,115.49392349,0,0.0,16,856,0.0675,0.093,0.0,0.0,Oct,2,2,3,13,Returning_Visitor,True,False
6,101.14822879,1,174.37392402,48,1523,0.0,0.008,16.0,0.0,Mar,4,1,1,2,Returning_Visitor,True,True
1,63.5526729,0,0.0,10,131,0.0214,0.052,8.1,0.0,Nov,3,2,8,13,Returning_Visitor,False,False
0,0.0,0,0.0,3,306,0.0,0.067,0.0,0.0,Mar,4,2,9,1,Returning_Visitor,False,False
0,0.0,0,0.0,0,0,0.2,0.2,0.0,0.0,Dec,8,13,9,20,Other,False,False
2,33.06889371,2,31.71595837,25,1283,0.0086,0.026,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
5,120.19303644,0,0.0,15,354,0.0,0.013,0.0,0.0,Mar,2,4,3,6,New_Visitor,False,False
3,45.64605339,2,91.56831371,30,1265,0.0043,0.032,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False
0,0.0,0,0.0,97,7532,0.0024,0.022,0.0,0.0,Dec,4,2,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,15,281,0.0133,0.04,0.0,0.2,May,2,2,1,11,Returning_Visitor,False,False
11,411.83219952,4,109.11974296,185,5868,0.0023,0.017,7.1,0.0,Aug,2,2,1,2,Returning_Visitor,False,True
3,79.08189756,0,0.0,9,594,0.0,0.044,0.0,0.0,Jul,2,5,1,2,New_Visitor,True,False
0,0.0,0,0.0,5,110,0.0,0.05,0.0,0.0,Dec,8,13,9,20,Other,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Dec,1,1,6,1,Returning_Visitor,True,False
1,4.8995355,0,0.0,67,3964,0.0223,0.044,0.0,0.0,June,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,16,582,0.0187,0.067,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
2,66.44166419,0,0.0,3,6,0.0,0.025,0.0,0.0,Sep,3,2,1,5,New_Visitor,False,False
3,168.12169027,3,233.73482777,47,803,0.0106,0.016,20.3,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
0,0.0,0,0.0,17,407,0.0,0.035,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,True,False
1,7.24696789,1,74.64103367,12,432,0.0,0.002,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,False
2,35.05977568,0,0.0,12,409,0.0,0.014,0.0,0.0,Mar,3,2,1,2,New_Visitor,False,False
0,0.0,0,0.0,35,840,0.0,0.013,0.0,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,442,0.0,0.013,0.0,0.6,May,2,2,9,3,New_Visitor,False,False
1,36.27804474,0,0.0,49,591,0.0,0.007,0.0,0.0,Mar,2,2,1,3,New_Visitor,True,False
0,0.0,0,0.0,18,86,0.0,0.005,0.0,0.0,Nov,1,1,8,2,New_Visitor,True,False
0,0.0,0,0.0,35,894,0.0254,0.06,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,False,False
0,0.0,0,0.0,2,57,0.0,0.075,0.0,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,May,3,2,8,13,Returning_Visitor,False,False
3,13.30825621,0,0.0,28,806,0.0053,0.043,4.4,0.0,Mar,2,5,3,1,Returning_Visitor,False,False
2,167.44737243,0,0.0,11,395,0.0238,0.057,0.0,0.0,Dec,1,1,2,8,New_Visitor,True,False
0,0.0,0,0.0,5,75,0.0,0.033,0.0,0.0,Mar,3,3,1,3,Returning_Visitor,False,False
15,251.63469892,0,0.0,21,501,0.0023,0.021,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,1,0,0.2,0.2,0.0,0.0,Dec,2,2,6,1,Returning_Visitor,False,False
20,211.33818186,4,1343.22868843,182,9558,0.007,0.036,7.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,True
1,11.49811937,1,23.51356685,14,368,0.0122,0.02,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,True
0,0.0,0,0.0,0,107,0.0,0.05,0.0,0.0,Nov,3,2,1,1,Returning_Visitor,True,False
4,127.09652953,2,115.75270653,55,1119,0.0047,0.028,17.1,0.0,Nov,3,2,9,10,Returning_Visitor,False,True
0,0.0,0,0.0,32,796,0.0,0.024,0.0,0.8,May,2,2,3,2,Returning_Visitor,False,False
4,78.20617721,3,136.92274118,46,1228,0.0101,0.018,0.0,0.0,Nov,1,1,8,2,Returning_Visitor,False,False
0,0.0,1,13.84927696,33,4876,0.0021,0.009,0.0,0.0,Dec,1,1,6,2,Returning_Visitor,False,False
23,151.01006391,0,0.0,11,140,0.0,0.006,0.0,0.0,Sep,1,1,3,2,New_Visitor,False,False
13,299.21950698,7,164.65591195,140,4898,0.004,0.018,18.6,0.0,Dec,2,2,3,8,Returning_Visitor,False,False
17,317.09444232,0,0.0,146,9817,0.003,0.012,2.5,0.6,May,2,2,9,11,Returning_Visitor,False,False
0,0.0,0,0.0,10,1270,0.0184,0.026,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,176,0.0,0.022,0.0,0.0,Dec,2,5,6,1,New_Visitor,False,False
4,351.37133272,0,0.0,29,688,0.0428,0.072,0.0,0.0,Oct,2,6,1,3,Returning_Visitor,False,False
20,225.98836224,2,21.7833423,1,0,0.2,0.2,0.0,0.2,May,2,2,1,2,New_Visitor,False,False
7,211.48999038,3,154.23843186,98,3733,0.0,0.005,0.0,0.0,Aug,2,2,4,11,Returning_Visitor,False,False
1,6.32780428,2,120.64467783,17,820,0.0,0.029,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,True,False
3,1315.7616648,0,0.0,30,2069,0.0271,0.061,12.1,0.0,Oct,3,2,8,4,Returning_Visitor,False,False
1,20.06737258,0,0.0,35,1083,0.0056,0.014,10.0,0.0,May,2,2,2,2,Returning_Visitor,False,True
